tweet_id,SourceDataBase,OS,Tweet-Class_category-Code,Tweet_source,Tweeted-By,retweet_count,Tweet,Country,class
neu-GG-Tweet-11811,MySQL,Windows,99,S1,P31879,0,is wondering where  the Sundbergs are?  All of their phones are off.  ,Canada,2
neu-GG-Tweet-11810,MySQL,Windows,99,S1,P31878,0,@KimKardashian Hope that nasty sun burn heals quickly  Dont worry babe your still beautiful even with the burn get better soon ;),Canada,2
neu-GG-Tweet-11809,MySQL,Windows,99,S1,P31877,0,@SelfSymmetry I dont think so ,Canada,2
neu-568209028188233000,Orcale12c,UNIX,99,S6,P401,0, If only you guys were starting those flights at the end of the month! Guess Iâ€™m still road trippi,USA,2
neu-GG-Tweet-11808,MySQL,Windows,99,S1,P31876,0,"im lonely  keep me company! 22 female, Decatur - Alabama",Canada,2
neu-568203174198284000,Orcale12c,UNIX,99,S6,P403,3," announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C",USA,2
neu-568199730989174000,Orcale12c,UNIX,99,S6,P404,0, Really? Sprint? I thought you guys were 'kewl'! 0_0,USA,2
neu-GG-Tweet-11807,MySQL,Windows,99,S1,P31875,0,Home  I'm sad to not be in Mexico anymore,Canada,2
neu-568193116437483000,Orcale12c,UNIX,99,S6,P406,0, you should have 39 dollar LAX-Las fares!!!,USA,2
neu-GG-Tweet-11806,MySQL,Windows,99,S1,P31874,0,my headache isn't going away  and i want pancaakkesss,Canada,2
neu-GG-Tweet-11805,MySQL,Windows,99,S1,P31873,0,ugghhh my throat burns ,Canada,2
neu-GG-Tweet-11804,MySQL,Windows,99,S1,P31872,0,Is alone. ,Canada,2
neu-GG-Tweet-11803,MySQL,Windows,99,S1,P31871,0,I am suddenly ill when I planned to go to a film. I wish someone would bring me soymilk to fill my empty ensickened belly. ,Canada,2
neu-568150150289461000,Orcale12c,UNIX,99,S6,P411,0, You should still develop an app - then you will be my favorite airline.,USA,2
neu-GG-Tweet-11802,MySQL,Windows,99,S1,P31870,0,ahh doing homework :@ school holidays nearly over ,India,2
neu-GG-Tweet-11801,MySQL,Windows,99,S1,P31869,0,"dang twitter and their lack of space to write! anyways i am off to bed, gotta be up early. still totally bummed that I missed white room ",India,2
neu-568144330268868000,Orcale12c,UNIX,99,S6,P414,0, no A's channel this year?,USA,2
neu-568142526110019000,Orcale12c,UNIX,99,S6,P415,0, Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,USA,2
neu-GG-Tweet-11800,MySQL,Windows,99,S1,P31868,0,Someone gave me a biscotti that tastes like it has freezer burn and they won't leave so now I think I am obligated to eat the whole thing ,India,2
neu-GG-Tweet-11799,MySQL,Windows,99,S1,P31867,0,"getting sooooo tired, gotta be at work at seven am    YUCK",India,2
neu-GG-Tweet-11798,MySQL,Windows,99,S1,P31866,0,At beach. Will get about / less than 6 hrs and 45 min of sleep. XD I still miss some people &amp; the Despair Faction.  &lt;3,India,2
neu-GG-Tweet-11797,MySQL,Windows,99,S1,P31865,0,@StormClaudi lol..photography! NICE..It is my lost hobby.  I was an art history major and never went to Europe ,India,2
neu-GG-Tweet-11796,MySQL,Windows,99,S1,P31864,0,@DxTruettner SAD   My #1 cutie Brendan got blindsided BIG TIME.  Now I don't know who to root for.,India,2
neu-568122723915862000,Orcale12c,UNIX,99,S6,P421,0, is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,USA,2
neu-GG-Tweet-11795,MySQL,Windows,99,S1,P31863,0,@saraburgess @cassiemeltesen @trishameltesen i miss you guys all so much! ,India,2
neu-GG-Tweet-11794,MySQL,Windows,99,S1,P31862,0,@YolandaMonique dmn sorry to hear that.. nothing cool to say just srry to hear that   ,India,2
neu-568114097142652000,Orcale12c,UNIX,99,S6,P424,2," announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnO",USA,2
neu-568104519633993000,Orcale12c,UNIX,99,S6,P425,1, adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,USA,2
neu-GG-Tweet-11793,MySQL,Windows,99,S1,P31861,0,@derekma actually - i sold it years ago  maybe THAT&quot;s WHY!,India,2
neu-568101393111891000,Orcale12c,UNIX,99,S6,P427,0, - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your af,USA,2
neu-GG-Tweet-11792,MySQL,Windows,99,S1,P31860,0,@thomas_mathews  It doesn't matter. NO ONE DID IT.  Starbucks Grande Vanilla Latte was my BFF today.,India,2
neu-568100090390425000,Orcale12c,UNIX,99,S6,P429,0," Now, when will we see VirginAmerica come to Philadelphia (PHL).",USA,2
neu-GG-Tweet-11791,MySQL,Windows,99,S1,P31859,0,Ummm. yeah. once again - blow a 9 -4 lead in the 8th. Good times... NOT.  Come on fellas... you can do it! #Angels,India,2
neu-GG-Tweet-11790,MySQL,Windows,99,S1,P31858,0,"Oops, accidentally installed WGA on my Laptop Vista install.. I had a pirated copy on there because my laptop is Japanese ",India,2
neu-568088472772157000,Orcale12c,UNIX,99,S6,P432,0, to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,USA,2
neu-568086068328681000,Orcale12c,UNIX,99,S6,P433,0, Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see,USA,2
neu-GG-Tweet-11789,MySQL,Windows,99,S1,P31857,0,i'm tagging all my LJ entries &amp; i came across one from civic tour last year from portland with autistic boyfriend &amp; company and got sad ,India,2
neu-GG-Tweet-11788,MySQL,Windows,99,S1,P31856,0,I can't believe I paid five bucks for these damn fries!! Clearly LAX is in no recession! ,India,2
neu-568068513224654000,Orcale12c,UNIX,99,S6,P436,0," to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usato",USA,2
neu-GG-Tweet-11787,MySQL,Windows,99,S1,P31855,0,Twitter is getting boring. i dont know they hype is dying ,India,2
neu-GG-Tweet-11786,MySQL,Windows,99,S1,P31854,0,"@Chels_V I am good, just about to leave for Forks....I am not looking foward to the flight though ",India,2
neu-568061922265804000,Orcale12c,UNIX,99,S6,P439,0, I miss the #nerdbird in San Jose,USA,2
neu-GG-Tweet-11785,MySQL,Windows,99,S1,P31853,0,@btcla no   not yet anyway.  I was looking for it though..,India,2
neu-GG-Tweet-11784,MySQL,Windows,99,S1,P31852,0,@wunmic ,India,2
neu-568054702635483000,Orcale12c,UNIX,99,S6,P442,0, can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,USA,2
neu-568053134439788000,Orcale12c,UNIX,99,S6,P443,0, please add more frequency to PDX Portland,USA,2
neu-GG-Tweet-11783,MySQL,Windows,99,S1,P31851,0,is soooo not feeling good. suckss ,India,2
neu-GG-Tweet-11782,MySQL,Windows,99,S1,P31850,0,@octopuslungs @topsycrets why don't I get to see you guys  when will you be back,India,2
neu-568011935347838000,Orcale12c,UNIX,99,S6,P446,4, @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in ðŸ‡ºðŸ‡,USA,2
neu-GG-Tweet-11781,MySQL,Windows,99,S1,P31849,0,there was a little dead bird on our mat just outside our door today. He fell from the nest just after he came into the world....sad ,India,2
neu-GG-Tweet-11780,MySQL,Windows,99,S1,P31848,0,@donnaontherocks  That's lame. I hope it improves as a whole. @Gothictany Yeah! It's gonna be fun! Pictures would be good so we can share!,India,2
neu-GG-Tweet-11779,MySQL,Windows,99,S1,P31847,0,"@laylakayleigh oh Jeez, by looking in the mirror i guess, my reflection looks like a tall pale ET. ",India,2
neu-GG-Tweet-11778,MySQL,Windows,99,S1,P31846,0,@exhibitdarfur We are disappointed that Mia Farrow had to cancel her support for the Genocide Awareness Month event in DC on April 19 ,India,2
neu-GG-Tweet-11777,MySQL,Windows,99,S1,P31845,0,time to say by to J  last hurrah at Kels tonight.. beers and tears!,India,2
neu-GG-Tweet-11776,MySQL,Windows,99,S1,P31844,0,"so I found out about the Wii Homebrew Channel today, but my Wii was already updated to 4.0 so I can't install the hack until they update ",India,2
neu-567899492885745000,Orcale12c,UNIX,99,S6,P453,0, does Virgin America fly direct from Seattle to NYC or Boston?,USA,2
neu-GG-Tweet-11775,MySQL,Windows,99,S1,P31843,0,@gzwizzle thanks you!! how ya been? i forgot to do one this friday ,India,2
neu-GG-Tweet-11774,MySQL,Windows,99,S1,P31842,0,@ePink yea to bad didnt come out in US ,India,2
neu-GG-Tweet-11773,MySQL,Windows,99,S1,P31841,0,@zionxpress  Soon though? Will you join him on the road then?,India,2
neu-567855171335626000,Orcale12c,UNIX,99,S6,P457,0, save some for 871 tomorrow AM!,USA,2
neu-GG-Tweet-11772,MySQL,Windows,99,S1,P31840,0,@JaylaStarr is House MD still an AHole?? or has he changed character yet ... I lost track of that show months ago ,India,2
neu-567849200295124000,Orcale12c,UNIX,99,S6,P459,0, @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,USA,2
neu-GG-Tweet-11771,MySQL,Windows,99,S1,P31839,0,"trying sushi for the very first time,.... but not being very open minded  sorry",India,2
neu-567845726220357000,Orcale12c,UNIX,99,S6,P461,0, is that #thestarter??ðŸ˜,USA,2
neu-567845203014377000,Orcale12c,UNIX,99,S6,P462,0, ...Please come to Minneapolis St. Paul!,USA,2
neu-567829051559186000,Orcale12c,UNIX,99,S6,P463,0, YES FYI  MY BFF,USA,2
neu-GG-Tweet-11770,MySQL,Windows,99,S1,P31838,0,"Off this weekend! Selma reenactment tomorrow, it's supposed to rain  figures",India,2
neu-GG-Tweet-11769,MySQL,Windows,99,S1,P31837,0,sitting on sisters computer ,India,2
neu-GG-Tweet-11768,MySQL,Windows,99,S1,P31836,0,So sad. I just learned there is no episode of Dollhouse this week. ,India,2
neu-GG-Tweet-11767,MySQL,Windows,99,S1,P31835,0,@Mark_Milly lol....wutever...u don't hit me up nemore ,India,2
neu-GG-Tweet-11766,MySQL,Windows,99,S1,P31834,0,"@rebeccajones Dunno how u can keepup w/2 accts. I could not. Good luck w/that!! ;) If I followed, I'd get randy 2, but it's bad for biz. ",India,2
neu-567811428779868000,Orcale12c,UNIX,99,S6,P469,0, do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,USA,2
neu-GG-Tweet-11765,MySQL,Windows,99,S1,P31833,0,I have to write Fishman's BS essay while at a funeral. ,India,2
neu-GG-Tweet-11764,MySQL,Windows,99,S1,P31832,0,@Rosalie21 *Hugs* I was at the park on 2 metal bars and I slipped and hit my rib cage. ,India,2
neu-567807640660619000,Orcale12c,UNIX,99,S6,P472,0, Good point!,USA,2
neu-567807288192290000,Orcale12c,UNIX,99,S6,P473,0, I heard he has a virgin mobile hotspot ;),USA,2
neu-567807278964023000,Orcale12c,UNIX,99,S6,P474,0, you got cheese pLate Flights too.,USA,2
neu-567806905617281000,Orcale12c,UNIX,99,S6,P475,0, On all your flights?,USA,2
neu-GG-Tweet-11763,MySQL,Windows,99,S1,P31831,0,well. i officialy lost  but i still want to hit 100! doesnt matter that i have to dress up as a mariachi band member lol,India,2
neu-GG-Tweet-11762,MySQL,Windows,99,S1,P31830,0,I don't really know what I'm going to do about getting the rest of my stuff out of the house... ,India,2
neu-GG-Tweet-11761,MySQL,Windows,99,S1,P31829,0,@BluePhoenix1 just going but i gotta drive a bunch of out-of-town fam to and fro the wedding so will prob end up not coming home after ,India,2
neu-567796863467839000,Orcale12c,UNIX,99,S6,P479,0, how come ABC is the only one of the network channels you don't have?,USA,2
neu-GG-Tweet-11760,MySQL,Windows,99,S1,P31828,0,Hates when her dryer doesn't start and she doesn't find out until midnight ,India,2
neu-GG-Tweet-11759,MySQL,Windows,99,S1,P31827,0,Headed home from work. Don't think I'm going to make it to the Run For Mercy tomorrow even if it isn't raining. Sorry Gene. ,India,2
neu-GG-Tweet-11758,MySQL,Windows,99,S1,P31826,0,"When I saw the twit trending on virtual assistants, I was hoping down inside it was something to do with AI agents.  But no. ",India,2
neu-567786199415136000,Orcale12c,UNIX,99,S6,P483,0," Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very lea",USA,2
neu-567785481161953000,Orcale12c,UNIX,99,S6,P484,0, should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,USA,2
neu-GG-Tweet-11757,MySQL,Windows,99,S1,P31825,0,not feeling good ,India,2
neu-GG-Tweet-11756,MySQL,Windows,99,S1,P31824,0,@Kreeoni The guild feels lonely without you on. ,India,2
neu-GG-Tweet-11755,MySQL,Windows,99,S1,P31823,0,@BANANARCHY empires is the only band/song/thing that just will not upload on that site. ,India,2
neu-GG-Tweet-11754,MySQL,Windows,99,S1,P31822,0,Our dog is not feeling well and is moping. I always feel so helpless when that happens. Even Baby Tylenol didn't help this time. ,India,2
neu-GG-Tweet-11753,MySQL,Windows,99,S1,P31821,0,@theu4life219 cool! thank you thank you ,India,2
neu-567767269120688000,Orcale12c,UNIX,99,S6,P490,0, Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee,USA,2
neu-GG-Tweet-11752,MySQL,Windows,99,S1,P31820,0,@tactix I want to be there ,India,2
neu-GG-Tweet-11751,MySQL,Windows,99,S1,P31819,0,Typing a report....soooo boring ,India,2
neu-567755402943930000,Orcale12c,UNIX,99,S6,P493,0, Can you give me Silver Status for 12 months?,USA,2
neu-GG-Tweet-11750,MySQL,Windows,99,S1,P31818,0,I really luv @souljaboytellem and I wish he would reply..!?  MUCHA.. MUCHA..!,India,2
neu-GG-Tweet-11749,MySQL,Windows,99,S1,P31817,0,Just finished CT Scan &amp; X-Ray...He doesn't like being strapped down ,India,2
neu-GG-Tweet-11748,MySQL,Windows,99,S1,P31816,0,My phones about to break. It was in a puddle of water ,India,2
neu-GG-Tweet-11747,MySQL,Windows,99,S1,P31815,0,going to bed and waking up tomorrow to write papers for class ,India,2
neu-567742937325260000,Orcale12c,UNIX,99,S6,P498,0, Are there any sign up bonuses to enroll in Elevate?,USA,2
neu-GG-Tweet-11746,MySQL,Windows,99,S1,P31814,0,Alice is awesome. I wanna rip Jame's head off tooooo. ,India,2
neu-567742148603170000,Orcale12c,UNIX,99,S6,P500,0, morning. If I have a question regarding elevate points &amp; flights can I DM you?,USA,2
neu-567735941846937000,Orcale12c,UNIX,99,S6,P501,0, still waiting to see  @Starryeyes_Dev_  ðŸ˜ž,USA,2
neu-567728227465310000,Orcale12c,UNIX,99,S6,P502,0, was wondering if you guys recieved my dm and we're able to potentially respond asap,USA,2
neu-GG-Tweet-11745,MySQL,Windows,99,S1,P31813,0,for the love of RAAAY J .. neck RELLE hurts. jeeezelaweeeze ,India,2
neu-567726092518031000,Orcale12c,UNIX,99,S6,P504,0, Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckcâ€,USA,2
neu-GG-Tweet-11744,MySQL,Windows,99,S1,P31812,0,@leeniee8603 wtf are you doing this weekend...HATE that I dont know since I havent seen you in about hmmm 23 days. ,India,2
neu-GG-Tweet-11743,MySQL,Windows,99,S1,P31811,0,"@deathburlesque same here, love! summer cannot come fast enough! I miss you terribly!  I'm sorry you're sick! *hugs*",India,2
neu-GG-Tweet-11742,MySQL,Windows,99,S1,P31810,0,went with the kids to go watch 17 again!! it was way better than i thought it would be but Alexis threw a fit and didnt get to finish it. ,India,2
neu-GG-Tweet-11741,MySQL,Windows,99,S1,P31809,0,@ZachSang Awww Poor Zach  I'm Sorry! That's Not Right Of People To Just Put Your Interviews Up On Youtube ! Like What !?!  Mrs.CJBaran&lt;3,India,2
neu-GG-Tweet-11740,MySQL,Windows,99,S1,P31808,0,@krjm KRJ GODDAMN M. We miss our favorite thithter ,India,2
neu-GG-Tweet-11739,MySQL,Windows,99,S1,P31807,0,I drug my feet to long on spending $30 to see Turbonegro tonight and the show sold out. ,India,2
neu-570305603056349000,Orcale12c,UNIX,99,S4,P511,0, even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?,USA,2
neu-GG-Tweet-11738,MySQL,Windows,99,S1,P31806,0,I miss my bff ,India,2
neu-570302375510056000,Orcale12c,UNIX,99,S4,P513,0," I understand, but it's tough when there is no way to get to the airport w/o serious risk of an acci",USA,2
neu-GG-Tweet-11737,MySQL,Windows,99,S1,P31805,0,@SlowWolf  Unfortunately they've not managed to find a stable method of bottling up luck yet.,India,2
neu-570301670892146000,Orcale12c,UNIX,99,S4,P515,0, flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both i,USA,2
neu-GG-Tweet-11736,MySQL,Windows,99,S1,P31804,0,i'm back. now i need to work out what i plan to do with damn paperwork. tweets at home aren't very interesting! ,India,2
neu-GG-Tweet-11735,MySQL,Windows,99,S1,P31803,0,These people are crazy!! Its like they are always watching me..waiting 4 my next mistake. They already attacked me multiple times tonight ,India,2
neu-570299388670701000,Orcale12c,UNIX,99,S4,P518,0, why not? Is it a law or a policy?,USA,2
neu-GG-Tweet-11734,MySQL,Windows,99,S1,P31802,0,Going to bed and hoping my nerves will let me rest. I hate knowing my backyard is wide open ,India,2
neu-GG-Tweet-11733,MySQL,Windows,99,S1,P31801,0,not feeling too hot ,India,2
neu-GG-Tweet-11732,MySQL,Windows,99,S1,P31800,0,I'm so upset with this phone  I hope it isn't broken for good. Stupid T-Mobile.,India,2
neu-GG-Tweet-11731,MySQL,Windows,99,S1,P31799,0,@latinluvly awww I love my baby can't think about being without her I even hate leaving her in the morning to go to work ,India,2
neu-570298027103162000,Orcale12c,UNIX,99,S4,P523,0," no I don't, but I'm sure United have my info on its system.",USA,2
neu-GG-Tweet-11730,MySQL,Windows,99,S1,P31798,0,Just asked my friend if we were in a non-smoking hotel room. Forgot we weren't in Vegas. ,India,2
neu-570297970891075000,Orcale12c,UNIX,99,S4,P525,0, Just submitted my response on the link you sent.,USA,2
neu-570296556852789000,Orcale12c,UNIX,99,S4,P526,0," yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519",USA,2
neu-GG-Tweet-11729,MySQL,Windows,99,S1,P31797,0,New lost ep is awesome. Don't wanna stop watching and get back to work ,India,2
neu-GG-Tweet-11728,MySQL,Windows,99,S1,P31796,0,@que_day26 Why show so much attention to the haters but don't respond to fans that love you? U never respond to me  Just block that bitch,India,2
neu-570294445020733000,Orcale12c,UNIX,99,S4,P529,0," yes, a paper voucher that I got on January 26th 2015",USA,2
neu-GG-Tweet-11727,MySQL,Windows,99,S1,P31795,0,The city got cold ,India,2
neu-GG-Tweet-11726,MySQL,Windows,99,S1,P31794,0,http://twitpic.com/3i3cv - r yall gonna h8 me 4 this?  ,India,2
neu-570293265221742000,Orcale12c,UNIX,99,S4,P532,0," Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",USA,2
neu-570291866530398000,Orcale12c,UNIX,99,S4,P533,0, and what am I suppose to do with that number?,USA,2
neu-GG-Tweet-11725,MySQL,Windows,99,S1,P31793,0,@perezhilton dodgers losing ,India,2
neu-GG-Tweet-11724,MySQL,Windows,99,S1,P31792,0,@rhertz In chicago ,India,2
neu-570291492545298000,Orcale12c,UNIX,99,S4,P536,0, I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,USA,2
neu-GG-Tweet-11723,MySQL,Windows,99,S1,P31791,0,@Nakialjackson damn wish I could! Didnt get to get any today! ,India,2
neu-GG-Tweet-11722,MySQL,Windows,99,S1,P31790,0,"@kissmykitty  if she has never &quot;handled&quot; an autistic kid before, don't feel bad!  she probably had no clue.. ?",India,2
neu-570290540274688000,Orcale12c,UNIX,99,S4,P539,0, @CheerTymeDad Gee that's like almost caring about ppl more than $$.  Think I'm more int in having a,USA,2
neu-GG-Tweet-11721,MySQL,Windows,99,S1,P31789,0,im still putting on weight ,India,2
neu-GG-Tweet-11720,MySQL,Windows,99,S1,P31788,0,"i am bored at home with no camera, or friends online. aw. ",India,2
