tweet_id,Tweet,class
neu-GG-Tweet-11554,talk amp amp wish could sixx nightclub instead I am stuck work,2
neu-GG-Tweet-11553,sit relax feel sick,1
neu-GG-Tweet-11552,of cours I am excit pictur you know lol john work though bummer,0
neu-GG-Tweet-11551,wait wait wait jani dye hair,2
neu-570099762709581000,ye,2
neu-GG-Tweet-11550,see realli cool app iphon commerci look app store dumb game,1
neu-GG-Tweet-11549,kim bad sunburn kind sunburn need put lot lotion look pain,1
neu-GG-Tweet-11548,sexi boi fli wish could give tri manz home waitin fone sri can not get groov,0
neu-GG-Tweet-11547,know hour ago sister leav tonight day quick goodby,0
neu-GG-Tweet-11546,sorri babe want to messag tell meh what is wrong,1
neu-GG-Tweet-11545,go bed becaus melissa doe not want watch movi goodnight world,2
neu-570093170874302000,deep vein thrombosi,2
neu-GG-Tweet-11544,happi team,1
neu-GG-Tweet-11542,bum could go celebr sis bday no go stupid work later,1
neu-GG-Tweet-11541,went friend galleri open back home,2
neu-GG-Tweet-11540,colorado beauti state I am snow anymor thank follow,0
neu-570091033368899000,unfortun still tarmac definit miss ride gonnab,1
neu-GG-Tweet-11539,httptwitpiccomiz oh want one,2
neu-570088980278059000,time check open flight ua manchest newark today,2
neu-GG-Tweet-11538,actual mayb put web cam,2
neu-570087270524411000,dm sent,2
neu-GG-Tweet-11537,andisweetheartjust read ur twitteri huge hug guy ur thought prayerslov I am sorri,1
neu-GG-Tweet-11535,get hair done tomorrownawt exict,2
neu-GG-Tweet-11534,miss updat calendar bore,1
neu-GG-Tweet-11532,I am tire,1
neu-GG-Tweet-11531,sorri loss honey hope hurt heal soon,1
neu-GG-Tweet-11530,I am lose follow lol,0
neu-GG-Tweet-11529,sim see tonight eu vou mandar foto amanha para vc boa noit lt,2
neu-GG-Tweet-11528,boyfriend go town day believ I am feel lone alreadi holyredhotchilipepp need chocol,1
neu-GG-Tweet-11527,sweet josh work though,0
neu-GG-Tweet-11526,aww they cutest thing world easi love love back much sniffl,0
neu-570082243596591000,nah would not,2
neu-GG-Tweet-11525,take much need nake time bad alon nake time,1
neu-GG-Tweet-11524,well tough daynight want lay pas still sick httptwitpiccomijo,1
neu-570081213404180000,sent messag let know a soon a possibl,2
neu-GG-Tweet-11523,wish could coachella weekend tri figur facebook bit confus,1
neu-GG-Tweet-11522,can not sleep,2
neu-GG-Tweet-11521,work songg aunt nan kinda hard cri write,1
neu-GG-Tweet-11520,headach minu minut sandwich time,1
neu-GG-Tweet-11518,the twin loath bid perfect season,0
neu-GG-Tweet-11517,did not know need servic just got motd last month,2
neu-GG-Tweet-11516,food tv chillin nice sleep wish could wit babe,0
neu-GG-Tweet-11515,susan sorri do not follow basketbal stand laker,1
neu-GG-Tweet-11514,have not done tax yet,2
neu-GG-Tweet-11513,think lost pic phone,2
neu-GG-Tweet-11511,got rear end head hurt,2
neu-GG-Tweet-11510,dulceria till,2
neu-570073969690169000,my post disappoint I am frequent unit flyer simpl bad,1
neu-GG-Tweet-11508,poor thing,1
neu-GG-Tweet-11507,shiver check nausea check throat fire check at work anyway check,2
neu-570071999780933000,questionar onboad volt outlet plane if,2
neu-GG-Tweet-11506,oh honeyi sorri mani thing gone wrong way home make giggl,1
neu-GG-Tweet-11505,sad day total thought wednesday morn it tuesday gosh sad day,1
neu-570069236971806000,twitter is not let dm,2
neu-570068435805310000,hope,2
neu-GG-Tweet-11504,miss post dude xo,2
neu-GG-Tweet-11503,heeey,2
neu-GG-Tweet-11501,oh say want phd linguist disagre you are make languag sadder everyon,2
neu-570066634976555000,idea monitor mileag member travel pattern enough know chang jobslos statu,2
neu-GG-Tweet-11500,stupid twitter keep tell capac,1
neu-GG-Tweet-11499,want quit life michisan,2
neu-GG-Tweet-11498,slowli die boredom also freez cold yaaay,1
neu-570065037231927000,flight voucher,2
neu-GG-Tweet-11497,databas design worth better,0
neu-GG-Tweet-11496,let u go dback open day great bad watch work instead ballpark game tonit,1
neu-GG-Tweet-11494,tonight ill show palm pre daili showwait ill sap audienc,1
neu-GG-Tweet-11493,unrel total left jacket bar last night,2
neu-GG-Tweet-11492,do not envi realli diy,0
neu-GG-Tweet-11491,almost time ride get done stay dri no co shoe still sop yesterday boo,1
neu-GG-Tweet-11490,drat you use firefox,2
neu-GG-Tweet-11489,so sick hangov way school,1
neu-GG-Tweet-11488,wish could drive,2
neu-GG-Tweet-11487,rob thoma amp princ best male femal do not realli fav,0
neu-GG-Tweet-11486,you guy go to make cri,2
neu-GG-Tweet-11485,forgot sign googl account friend share wicked,2
neu-GG-Tweet-11483,mï¿½nh chng mun ngh vic chng ly nï¿½i httpafamilychannelvnnettmcaphimhayvtvcodauchaytron,2
neu-GG-Tweet-11482,need implant memori stick rememb idea offlin sigh,2
neu-GG-Tweet-11481,snow gosh do not like snow april,2
neu-GG-Tweet-11480,snow can not even walk friend hous,2
neu-GG-Tweet-11479,lt cute hug facey,0
neu-GG-Tweet-11478,work know,2
neu-GG-Tweet-11477,houseju came hemotologistgabb goodnow focu kilopray babi boy,2
neu-GG-Tweet-11476,may abl hang tonight undeni amount work must unfortun,2
neu-GG-Tweet-11475,want drobopro but drobocom seem overload,2
neu-GG-Tweet-11473,I have love day kiddi tyler turn now weather,0
neu-GG-Tweet-11470,super worri everyth,0
neu-GG-Tweet-11469,eat brunch head work vacat time over,2
neu-GG-Tweet-11468,loooooooooong day work today home chillaxin,2
neu-570051191943483000,reboot chicago dispatch system need I am tire sit plane,1
neu-GG-Tweet-11467,$ q stop cent loss hmmm long short stop today,1
neu-570050323017920000,aircraft closest gate flight one closest gate go,1
neu-GG-Tweet-11465,think read spoiler hous,2
neu-GG-Tweet-11464,I am home sick monkey poor kidlet weird cough pinkey ambush eye ointment joy,1
neu-GG-Tweet-11463,april snow shower bring brown edg tulip to attest,2
neu-GG-Tweet-11462,woke snow look still what heck it april th,2
neu-GG-Tweet-11461,go to buy book tmrw bday snow today,2
neu-GG-Tweet-11460,drink pepsi substitut starbuck could not pick morn work wack I am sad,1
neu-GG-Tweet-11459,lost bank card again that is twice I have replac last mo nevvver do not knw deal grrrrr,2
neu-GG-Tweet-11458,can not veda video today becaus flipcam batteri,2
neu-GG-Tweet-11457,leav ill realli,1
neu-GG-Tweet-11456,still kinda mif team got stuff did not,2
neu-570044554130423000,decis wed love tri servic we offer statu match,0
neu-570044428678778000,info we great amen kit pj includ we statu,0
neu-GG-Tweet-11455,class,2
neu-570043937244622000,do flight lie flat seat stl pdx around date march,1
neu-GG-Tweet-11454,someon spoil hous,2
neu-GG-Tweet-11452,ughhh got to go work soon,2
neu-GG-Tweet-11451,want one can not eat till noon,2
neu-GG-Tweet-11450,is sad kill kutner hous,1
neu-GG-Tweet-11449,hate make joke one laugh feel not funni,1
neu-GG-Tweet-11448,lazi lazi inspir get clean desk tweepl or I have hope,1
neu-570039279050579000,like continent chicken feat fair,1
neu-570039094257938000,assist current flight statu flt dfw tomorrow,2
neu-GG-Tweet-11447,wah hate sew hate machin,1
neu-GG-Tweet-11446,lunch today I am tire panera tire sandwich oh noe,1
neu-GG-Tweet-11445,nearli snap rd bass pedal the crack begin appear my red drum pad crack,1
neu-GG-Tweet-11443,dear april hall did not mari tobi alvillar may scream although ken kamata need love sheesh,0
neu-GG-Tweet-11440,hiccup,2
neu-GG-Tweet-11439,my iherb order took like day but ship up innov whatev take longer but,1
neu-GG-Tweet-11438,look like squirrel particularli rare form tday,0
neu-GG-Tweet-11436,awwww quotour state better yooooooursquot grin,0
neu-GG-Tweet-11435,work,2
neu-570030715900792000,greet ua club member ani idea use air canada loung yvr fli ua tomor,2
neu-570027321178099000,mexico intern u,2
neu-GG-Tweet-11434,day xxx,1
neu-GG-Tweet-11433,devil tummi cramp evil,1
neu-GG-Tweet-11431,want touch heiney,2
neu-570022372901847000,sent thank rt plea dm confirm number reflight book pro,2
neu-570021376024813000,whatâ€™ deal do provid voucher overnight cozi floor ohar gro,1
neu-GG-Tweet-11427,thank I am think bandsbut lot gener trash like indi electro late though,1
neu-GG-Tweet-11426,tri work do not feel good,0
neu-GG-Tweet-11425,hey girl I am sorri still do not feel better,2
neu-GG-Tweet-11424,miss kinder easter egg never find,2
neu-570018278946394000,plea upload march ondemand entertain list websit âœˆï¸,2
neu-GG-Tweet-11421,even get dmv open still royal pain as,2
neu-GG-Tweet-11420,sad guy like offlin,1
neu-GG-Tweet-11418,copernicu surgeri today pray kitti plea,2
neu-GG-Tweet-11417,quyt tï¿½m thay ngï¿½i mai tin anh,2
neu-GG-Tweet-11416,love new eminem,1
neu-GG-Tweet-11415,httptwitpiccomyiur tell appl make pink one,1
neu-570012706704662000,seen messag today about mcdonnel dougla dc model hear,2
neu-GG-Tweet-11414,tri homework due min,1
neu-GG-Tweet-11413,elucid killlll can not find right sourc frustrat thi go loooong night,1
neu-GG-Tweet-11412,my littl boy croup httpenwikipediaorgwikicroup cough night,1
neu-570009743160254000,what is girl got to get flight name chang she bought one mean ex boyfriend,1
neu-570009034385805000,thank we sign notif we shall watch wait â„ï¸â„ï¸,2
neu-GG-Tweet-11409,I have never sad life let u go back get,1
neu-GG-Tweet-11408,ten year ago today run around short tee shirt nice weather fuck snow freez cold,1
neu-GG-Tweet-11407,it go to bore week becaus everyon vacat,1
neu-GG-Tweet-11406,noth still pictur,2
neu-GG-Tweet-11405,we watch my name earl reaper chuck castl kind dollhous togeth also watch sarah connor chronicl,0
neu-GG-Tweet-11404,oh and friend carol shelley in quotbilli elliotquot she sweet rl the play kept come wed,0
neu-GG-Tweet-11403,facebook is not work phone,2
neu-GG-Tweet-11401,whi tuesday can not friday,2
neu-GG-Tweet-11400,seem like we have wander nap schedul day,2
neu-GG-Tweet-11399,dude lauren txt back,2
neu-GG-Tweet-11398,fed job reject letter,2
neu-GG-Tweet-11397,sick first time year,1
neu-GG-Tweet-11396,offer waffl waffl love,0
neu-GG-Tweet-11395,lol wa not yesterday alright aaghh go work nice sunnyy typic,0
neu-GG-Tweet-11394,aww got excit,0
neu-GG-Tweet-11393,watch snow fall winchest april,2
neu-GG-Tweet-11392,wa day did not make comedi club next time,2
neu-GG-Tweet-11391,teacher doe not care puppi euthan,2
neu-569992543875653000,ye aw weather appear get home,1
neu-GG-Tweet-11390,doc appt trip supris babi boy parent wknd wish easter wknd I am go to miss frc,2
neu-GG-Tweet-11389,call make edit origin coll edit I have forgotten,2
neu-GG-Tweet-11388,sad publish author set blog use would realli help,1
neu-GG-Tweet-11387,I am tire feel never get enough sleep matter earli go bed,1
neu-569989416426434000,person current bettween gate lax,2
neu-GG-Tweet-11386,not soon enough,2
neu-GG-Tweet-11385,wish could go raven train camp year,2
neu-569989023478841000,thank quick respons can not dm follow well,0
neu-GG-Tweet-11384,it gener tho think it would huge love slim frame,0
neu-569988785330479000,need phone number baggag claim lax mom left phone someon call say th,2
neu-GG-Tweet-11383,slept for month whi bodi alway make get whyyyyyyyyi,2
neu-GG-Tweet-11382,follow cayle stori can not imagin,2
neu-569988078015815000,honor absurdli low mistak fare httptcozjvilw vã­a,2
neu-GG-Tweet-11380,it snow part atl,2
neu-GG-Tweet-11379,I am rather bipolar moment today guess need rx refil ran day ago want to go pick,2
neu-GG-Tweet-11378,friend,2
neu-GG-Tweet-11377,whi do not get signal student center,1
neu-GG-Tweet-11375,quottwitt statu bad gateway twitter downquot,1
neu-GG-Tweet-11374,work work work need say,0
neu-GG-Tweet-11373,just miss,2
neu-GG-Tweet-11370,school doe not spring break went strike,2
neu-GG-Tweet-11369,revisin latin set text gsce,2
neu-GG-Tweet-11368,work today microbiolog homework,2
neu-GG-Tweet-11366,I am sorri vista,1
neu-GG-Tweet-11364,snow omg that is insan I am sorri,1
neu-GG-Tweet-11363,final go social secur offic text heard there is alway long line,1
neu-GG-Tweet-11361,loooov,2
neu-GG-Tweet-11360,thursday can not come soon enough miss joshua,2
neu-569972884052930000,done,2
neu-569972097453137000,thank jh appreci prompt responsesm passeng,1
neu-GG-Tweet-11359,fail test,1
neu-GG-Tweet-11358,do not rememb ill password,1
neu-GG-Tweet-11357,strugl osx legendari error quotstil wait root devicequot,0
neu-GG-Tweet-11356,attitud ill never unemploy valid input subvert hope do not code,1
neu-GG-Tweet-11355,wonder also mac tiger didnï¿½t find info fear leopard,2
neu-GG-Tweet-11354,pig wisdom teeth,2
neu-GG-Tweet-11353,feel left,2
neu-GG-Tweet-11352,omg dad took laptop I am piss mayb bruh let use,2
neu-GG-Tweet-11351,grrr twit pic never work,1
neu-GG-Tweet-11350,stare comput screen,2
neu-GG-Tweet-11348,know highlight tuesday break revisingessay oth,2
neu-GG-Tweet-11345,whi,2
neu-GG-Tweet-11344,better stay time guess,0
neu-GG-Tweet-11343,gah but do not want work there work hero autism and,2
neu-GG-Tweet-11342,at rb wait long queue,1
neu-GG-Tweet-11341,had come insid cabl did not reach bit garden sun now sit loung instead,2
neu-GG-Tweet-11340,cram exam,2
neu-GG-Tweet-11339,april use fav month,2
neu-GG-Tweet-11338,had studio taken bloodi musician that leav stuck offic,1
neu-569966422744395000,buy yo seat leg intl trip car seat requir if allow can chi,0
neu-GG-Tweet-11337,looooooooooong day home chillaxin shane,2
neu-GG-Tweet-11336,can not even look formi apart cu site also block boo,2
neu-GG-Tweet-11335,ughhh tire blahhhhhhhhh,1
neu-GG-Tweet-11333,I am feel pretti icki today,1
neu-GG-Tweet-11332,come back bore day work noth I am tire bore,1
neu-GG-Tweet-11330,work sat,2
neu-GG-Tweet-11329,sick bring soup and hug plea my man cold extrem,1
neu-GG-Tweet-11327,sit morn class crash fast hate,1
neu-GG-Tweet-11326,aahhhdont want to go class,2
neu-GG-Tweet-11325,you ru are not even work offic anymor still get sick feel better,1
neu-GG-Tweet-11324,combin stuff bizecon issu hit countri dad pas away be away lot make thing wors u,1
neu-GG-Tweet-11323,do not know realiz boycot comput would stupid shut up,1
neu-GG-Tweet-11322,dn issu,2
neu-569958946636562000,for play along home httptcobbdtldx,2
neu-GG-Tweet-11321,xxxmystik are not updat like day,2
neu-GG-Tweet-11320,hang denni john my half spring break end tomorrow,1
neu-GG-Tweet-11319,awww I am sorri when suppos deliv,1
neu-569957053432639000,question wait time baggag ua,2
neu-GG-Tweet-11317,sick or mysteri diseas docter later,1
neu-GG-Tweet-11316,think should not drink wine school night,2
neu-GG-Tweet-11315,bos san diego today hurri work reason,2
neu-GG-Tweet-11314,sorri,1
neu-GG-Tweet-11313,finna clean,0
neu-GG-Tweet-11312,traffic backup side idriv thi suppos quiet side,2
neu-GG-Tweet-11310,rain go to twowheel sc offic today,2
neu-GG-Tweet-11309,is think peopl react,2
neu-GG-Tweet-11308,is go paint hous miss bestest friend,1
neu-GG-Tweet-11305,did not plan gym trip well if go ill hour can not go work either cuz I am late work earli tomorrow,1
neu-GG-Tweet-11304,crap I am littl bit oldschool like blockbust,1
neu-GG-Tweet-11303,aw frank airport peopl alway dead grumpi they have got like jetlag,1
neu-GG-Tweet-11302,realiz morn forgot meet friend last night due pure exhaust feel bad,1
neu-GG-Tweet-11301,hous spoiler link made sad did not click sorta idea twist involv,1
neu-GG-Tweet-11300,tummi feel weird,1
neu-GG-Tweet-11299,headach anthropolog work hour need pamper,2
neu-GG-Tweet-11298,ignor,2
neu-GG-Tweet-11297,actual do not know ill call around let know sec,1
neu-GG-Tweet-11296,I am sorri loss are okay,2
neu-GG-Tweet-11295,so happi extra tax booz ole smoke cent though,0
neu-569945386569363000,book problem travel writer trip host need happi land do ha,0
neu-569945073611374000,do not see aa,2
neu-GG-Tweet-11294,good news doctor agre need surgeri bad news wait til last wednesday may ugh,2
neu-GG-Tweet-11293,stuck secaucu junction anoth hour half train come,1
neu-GG-Tweet-11292,think peopl itali famili,2
neu-GG-Tweet-11291,wait bu work till,2
neu-GG-Tweet-11290,I am head cornwal,2
neu-GG-Tweet-11289,I am go tcr go nyc cuz dialysi day chang mark can not switch ticket back,2
neu-GG-Tweet-11288,back home wish still cabo httptwitpiccomyji,2
neu-GG-Tweet-11287,class do not know whi wear like cute cloth,1
neu-GG-Tweet-11286,nooooo depress,2
