tweet_id,Tweet,class
neu-GG-Tweet-9236,yeah I have heard method effect the indian food last night sure did not trick,0
pos-MG-11868,hour sleep past dayscrashinghop wake back least hour,1
neu-GG-Tweet-9830,account cancel due snownot bad hastil do not want go outsid,1
neu-GG-Tweet-10685,grass high let dog come back soak poor thing,1
neu-GG-Tweet-10311,meani got excit today cha,0
neu-570035287679590000,tri ðÿ˜ ” it okay,0
pos-MG-12082,read comment cool,0
neu-GG-Tweet-11515,susan sorri do not follow basketbal stand laker,1
pos-MG-13509,lt anoth green project inventor everyon congratul invent idea,1
neu-GG-Tweet-7616,ill sofa feel sorri,1
neu-GG-Tweet-6827,skooool hope reason sooo much fun like best hehe,0
neu-567737625637687000,sure fhkte am schedul leav weekend need push octob,0
pos-MG-11842,wash pencil case final lol,0
neu-567781663469481000,understand wonder miriam custom servic abl rerout got rental,0
neu-568106704866582000,plan famili trip orlando may tri figur book get best rate,0
neu-GG-Tweet-9776,realli do not feel like hang around milpark hospit thursday sad face,1
pos-MG-11208,realli strong feel jona brother mayb thatll convinc heidi amp maggi go lol,0
pos-MG-10761,you sweeti lol,0
pos-MG-9549,lucki bstard lol zane doe still nap day much,0
pos-MG-10942,time sleep morrow I am take cake skool hope goe ok case I am take bodyguard,0
pos-MG-10208,updat beverli hill screen detail httptreepartycom favorit la onlin event calendar,0
neu-GG-Tweet-7106,go deaf right ear too mani feedback squall soundcheck in earplug,0
neu-GG-Tweet-9584,calcul big list bad time,1
neu-569948928864600000,late flight rt â€œ our fleet fleek httptconjgagdsâ€,1
neu-GG-Tweet-10984,feel sick ate much,1
neu-GG-Tweet-9527,but mean leav hous ill probabl get one tomorrow,1
neu-GG-Tweet-6469,kill eggnog thread pj lame joke,1
pos-MG-12902,finish grade four class essay power write strong verb elabor,0
neu-570284312697765000,kewl will also let know overhead bin row inop love good abbrev,0
pos-MG-9789,httptwitpiccom look mark he moth alcohol one,1
neu-GG-Tweet-7375,luckili I am holiday mo but still work what,0
pos-MG-11479,pay day tomorrow love,0
pos-MG-13772,alway rememb there no boundari alright serious heck neeeed sleep night,1
pos-MG-9817,you great job tonight look forward event tomorrow p hope did not spill orang ice,0
neu-GG-Tweet-10390,oh noooooothat horribl pet babi famili member it never easi I am think strong,1
neu-GG-Tweet-9251,sigh went bed earli last night I am still tire,1
pos-MG-10067,sound awesom,0
neu-GG-Tweet-8704,I am grind today work job suck hope dumb long bore meet peopl complain,1
pos-MG-11274,curiou hedon just ask sincer hate assumpt,1
pos-MG-11751,if you are aishah answer ye if well nice meet anyway,0
neu-GG-Tweet-11642,whi ask serious ask alway lead answer do not want to hear,1
pos-MG-12367,happi birthday xxx,0
neu-568005542997860000,how long expect formal respons take,1
neu-GG-Tweet-11574,ya text would be cool iw sih iad it too,0
neu-GG-Tweet-8575,ï¿½ lunch canteen welcom pari at least good,0
pos-MG-13673,did mention awesom day saw lot cool ppl broke two electron devic play vb tenni made joke night,0
pos-MG-13258,damn twitter ok realsi go bed nighter,0
pos-MG-13737,hmm well ill think,1
pos-MG-11328,but got to thank god peopl life make feel good,0
neu-GG-Tweet-8660,in seriou mood morn def need chang a soon a possibl lt wonder take new account focu eff,1
pos-MG-12972,it beauti morn today just make want to smile,0
neu-GG-Tweet-8544,far I am concern can not help feel I am go everyth wrong,1
pos-MG-10843,see use much fb hope ok,0
neu-GG-Tweet-8212,my brain hurt talk digitis complic,1
neu-GG-Tweet-7526,whi can not live nearwork love ladi like,0
neu-568240029413163000,I am aussi cowgirl lookin cowboy take fort worth estel sa,0
neu-570245603118211000,it drop take two peopl vice versa back forth,1
neu-GG-Tweet-9473,sick top chronic issueshom work even though week short week week just ill blah,1
neu-569177940027674000,thank,1
neu-569620168671756000,tray tabl broken,1
neu-GG-Tweet-6814,feel sick,1
pos-MG-12749,good know boy look like big plan underway,0
pos-MG-12519,great night chain reaction prop and minut till turn yeahhh,0
neu-GG-Tweet-6192,weather cloudi everyday time raini,1
neu-GG-Tweet-9425,karelman think itali so sorri httptinyurlcomcequbc,1
pos-MG-9513,ugh tell thing everyday hope suce,1
pos-MG-9963,happi ã¯â¿â½eat with your famili dayã¯â¿â½ dear friend,0
pos-MG-10882,great shot bogi,0
neu-GG-Tweet-8676,poor msu hope would beat heel,1
pos-MG-11494,I am happi dress turn beauti like want disney world in few hour prob get sleep,0
neu-GG-Tweet-9171,wow how disappoint one realli look forward quarter,1
neu-569017837576069000,if you would love see girl inspir becom pilot rt free woaw event march,0
neu-GG-Tweet-8757,ala musicbrainz recognis mp httpcontentytmndcomcontentaafbbaabfcabemp,1
neu-GG-Tweet-10887,whi doctor choos alway take forev hate waitingit min alreadi,1
neu-569589829735821000,what dm confirm mean,1
neu-GG-Tweet-6644,bloodi idiot shop gay porn,1
neu-GG-Tweet-6349,awwww could alway post transfig classroom sharmila,0
neu-GG-Tweet-9628,woah hell chapel thrill close no sweati basement danc parti,1
pos-MG-13214,morn wonder today hold is not julian smith amaz self effac modest so want win bgt,0
neu-GG-Tweet-11786,good leav forksi look foward flight though,0
neu-GG-Tweet-6901,shisha nj syarif heheheheh use syarif new laptop lol budak poli,0
pos-MG-9125,june th u I am excit,0
neu-GG-Tweet-10855,anyon el fail morn,1
neu-GG-Tweet-10135,busi busym it cold do not want go outsid,1
pos-MG-11595,damn knew jump ship quickli,0
pos-MG-9364,await flower facebook farmtown long two week,1
pos-MG-11448,thank boo drop the calen ill have some ill poster avail probabl by next month,1
neu-GG-Tweet-9788,enjoy weather cuddl sick cat poor girl epilepsi,1
neu-GG-Tweet-8308,hey bad lol gtlt well I am write note note note refer back dunno even work,0
neu-GG-Tweet-11737,unfortun they have manag find stabl method bottl luck yet,1
neu-569668198389436000,would love great deal bwi la memori day weekend aka bday weekend ðÿ˜¬,0
pos-MG-11804,u have not yet experienc free wodonga wifi wait provid sunshin rainbow,0
neu-GG-Tweet-7421,my flat iron melt my glass,1
pos-MG-10232,nope lucki guess lucki lol,0
pos-MG-12096,hahaha that is hilari yeah blackberri have not gotten yet doe cost money,0
neu-GG-Tweet-8403,onc wish benevol god would smile upon make work hour,0
neu-GG-Tweet-8816,woke sound scrape frost car windshield work page play reviewoh today look fun,0
neu-GG-Tweet-8696,good morn ami your snow go away yet can not deal budget amp number earli morn work,0
neu-GG-Tweet-10845,go tri walk way work mile least week think I am stone,1
neu-GG-Tweet-7675,cat die last januari one best friend,0
neu-GG-Tweet-10212,stomach cramp get wors struggl walk,1
pos-MG-10897,I am serious like project haha person read lefthand bud lol awesom though,0
neu-569898995327377000,hey friend stupid question can split payment method flight purchas exampl debi,1
pos-MG-12112,one cool phone,0
pos-MG-13760,removin ignorin question twicemuch love tho end,0
neu-GG-Tweet-6781,urghhhhhh tire need proper lie,1
pos-MG-13865,goodnight amp sweet dream xoxo,0
pos-MG-13304,thank ff love,0
pos-MG-11833,unlimit meal plan next year never hungri plu apar know steal food u lol,0
neu-GG-Tweet-11491,almost time ride get done stay dri no co shoe still sop yesterday boo,1
neu-GG-Tweet-10474,not feel well today want chicken noodl soup bed,1
neu-GG-Tweet-7586,hate plotarc true blood poor chubbi vampir guy get stake sad,1
neu-GG-Tweet-11293,stuck secaucu junction anoth hour half train come,1
pos-MG-13440,awwwwww yay I am so happi great time,0
neu-569489752732274000,sisterampbroth law need get florida desper fli anyth,1
neu-568110846057975000,so import accept other swadivers,0
neu-568476562376531000,dig swanki pink mood light flight nyc sfo just need cabaret sing,1
neu-GG-Tweet-8668,wish franki weather report wrong,1
pos-MG-9460,of cours s parti teeni studio apt let know,0
neu-GG-Tweet-7045,late today mn pa ako mkakalaba ng offic httpplurkcompntz,1
pos-MG-10514,hittin sack fun night,0
neu-GG-Tweet-8755,annoy pic will not uploadand nooooo big,1
pos-MG-11646,so favd giantgameofflightcontrol tweet it viciou viru tell,1
neu-GG-Tweet-11506,oh honeyi sorri mani thing gone wrong way home make giggl,1
neu-GG-Tweet-7720,doe not want wake work cool,1
neu-GG-Tweet-7331,quotit birthday ill cri want toquot I am,1
pos-MG-10499,happi,0
neu-GG-Tweet-9336,mani meet sinc aahh,0
pos-MG-13720,oh quoti need lot garlic sauc dumpl I am conduct tomorrowquot,0
pos-MG-12464,lol goood took minut fix histori book,0
neu-GG-Tweet-7404,miss taco bell toooooo there way taco bell franchis,0
pos-MG-10411,oh ha bad scofield,1
pos-MG-11300,sorri live past forgot wind time machin back correctli,1
pos-MG-11878,felt tire day isit bcoz champ leagu final game barca domin wad season,1
neu-GG-Tweet-7068,oh gosh messi hair,1
pos-MG-11961,quot nice and love watch suit life deck love hope say hi,0
neu-GG-Tweet-7981,how hard possibl give pet two move,1
pos-MG-9332,httptwitpiccompa omg priceless,0
pos-MG-9066,thought shall nope never look love,0
neu-GG-Tweet-6816,fuck feel hell lot wors today,1
pos-MG-9092,lol listen cd I have play week,0
pos-MG-9731,ye album excel denni stuff perfect thankyou head,0
pos-MG-12256,thank good morn followfriday,0
pos-MG-9874,lthackcomicgt ill week tri fish lthackcomicgt,1
neu-GG-Tweet-8861,did not tweet verizon fio problem crap sign,1
neu-GG-Tweet-9678,realli need get work done twitter entertain right,0
neu-GG-Tweet-8190,what did not time tweet sinc hour ago,0
neu-567901267063803000,hello just wonder long might take turkish airlin flight show unit,1
neu-GG-Tweet-9904,yea tell it frustrat thank messag ill let know case doe not log,1
pos-MG-10949,hey fun manana ill slave away work do not worri,1
neu-GG-Tweet-5981,tri use skimmer fallon first time like overwiev style would cool ig could brow photo,0
neu-GG-Tweet-6767,man today go sooooo slowli today,1
neu-GG-Tweet-7497,underworld soon,1
neu-568782761852596000,destinationdragon id favorit band met bestfriend thank would li,0
pos-MG-12052,just found vanilla roibo welcom back old friend,0
neu-GG-Tweet-8303,hr left workthen spend rest day sick lil girl,1
pos-MG-12807,suck keep work,1
pos-MG-12862,woodley cute the quoti do not want to split upquot bit flower ador,0
neu-GG-Tweet-6832,ooooooooooooh headddd uncl johnni never agre work town elect got drunk last nightow,1
neu-GG-Tweet-9182,could bronchiti allergi ugh feel sick,1
pos-MG-11592,happi birthday mysteri one lol enjoy ur day kick hard,0
neu-GG-Tweet-10161,more o fun muddl thru get pic today tho,0
pos-MG-10533,itsuck like tag wors problem hardwar total hopeless,1
neu-GG-Tweet-6205,fine will not make check dm,0
neu-GG-Tweet-6186,got cold come shite,1
pos-MG-10412,wish abl assit far away costa rica mani bless,0
pos-MG-13612,thank btw glad got see ur bf mayb skinnier becaus miss,0
pos-MG-10457,phone halo bout ichat excit,0
pos-MG-13148,tsk tsk think yogurtland good,0
pos-MG-9112,helo twitterit tgif woke late coz came late hous last nyt past pm heremanila time,1
neu-GG-Tweet-9023,go miss doggi oti much year wonder companionship u darl boy rest peac,0
pos-MG-11445,about head sydney drink friend ink amiti afflict getaway plan elora danan fun time await,0
pos-MG-13215,see friend uk enjoy weather today enjoy great day,0
pos-MG-13242,certainli choos good offic locat can not,0
neu-GG-Tweet-11054,love did not like cy cri,0
pos-MG-9129,oh think unfair surfer alway right way moral stori use red board,1
neu-GG-Tweet-7692,realli,1
neu-569259756344487000,good inflight wifi,0
neu-GG-Tweet-8259,I am excit yearli holi week trip beach,1
neu-GG-Tweet-6088,work drag pretti tire got half hour sleep,1
pos-MG-11788,the fresh princ belair,0
pos-MG-13189,hahayeah email u laugh said ok review can not promis tommi say,0
neu-GG-Tweet-11151,just got phone call mom mine great grandmoth pas away today she year old rip abuela fela,0
pos-MG-11930,up movi amazingli hillari worth see movi theater,0
neu-GG-Tweet-8553,mood hate got hedach still homework huh,1
pos-MG-13328,much fun beach today delici dinner hous friggin love mark josh I am go to miss,0
pos-MG-12066,good night it am itali,0
neu-GG-Tweet-8578,oh parki httpuktvyahoocomblogarticl should jade punish brought poor,1
neu-GG-Tweet-11576,in savannah wt famili,1
neu-GG-Tweet-11882,peopl neopet are horribl peopl,1
neu-GG-Tweet-11304,crap I am littl bit oldschool like blockbust,1
pos-MG-12186,also may world satisfi nap,0
pos-MG-9287,I have alway letterman fan sinc good night we hang soon,0
pos-MG-10006,thank sir respons take serious,1
neu-GG-Tweet-8531,someon save bio lectur earli knee black blue,1
neu-568847616404004000,airlin is chang it mileageplu program winner and loser httptcofyvaioul httptco,1
pos-MG-12998,good night httpblipfmrrx,0
neu-GG-Tweet-9558,good big headach do not feel well,0
neu-GG-Tweet-10656,swamp work good day but tri keep posit the weekend that far,1
neu-GG-Tweet-6884,not repli email immin also shock second review due yesterday housebound bad,1
neu-GG-Tweet-10005,without car right hope ill get back work and hate winter weather suppos spring,1
neu-GG-Tweet-6924,veri concern see cyclist knock bike bottom north wall veri much hope ok,0
pos-MG-10504,ye you sure know treat ladi,0
neu-GG-Tweet-7833,gahhh sick nyc,1
pos-MG-9117,welcom here great twitter tip httpbitlywxj httpbitlyctsn httpbitlyxln happi tweet,0
neu-GG-Tweet-10590,first time go neg bank account happi camper think,1
neu-GG-Tweet-8633,long day aheadween caffein,1
pos-MG-11269,willwo mom find lol,0
pos-MG-10431,watch tv hour past curfew,1
neu-GG-Tweet-6080,you have fail,1
neu-GG-Tweet-6097,babi bit sick poor honey have relax day otherwis israel enjoy fam,1
neu-GG-Tweet-10016,time read cold mountain,1
pos-MG-13253,love your pictur hot,0
pos-MG-10074,that is good first step,0
neu-GG-Tweet-10346,it go to long agon tuesday,1
neu-GG-Tweet-7428,I am worri no robert englundhow good love movi,0
pos-MG-11007,way riverwind hang famili gambl luckili great compani,0
pos-MG-12931,exactli pour liquor em tonight lol,0
pos-MG-11198,hmm I have sleep hr straight thi whole graduat high school thing kinda awesom,0
neu-GG-Tweet-11779,oh jeez look mirror guess reflect look like tall pale et,1
neu-GG-Tweet-7009,no sign camera today post hope arriv long weekend,1
neu-GG-Tweet-7408,bore think may watch dark knight,1
pos-MG-12555,take hour break world wide web gosh sound geeki,1
neu-568437385844924000,chanc could get ticket destinationdragon show vega I have huge,0
neu-567756837320392000,just purchas ticket hawaii trip late flightmarch doe mean acquir,1
pos-MG-10917,ah I am parti alabama good friend good time,0
pos-MG-10293,there is guy call main $ tream pretend lol funni,0
neu-GG-Tweet-11426,tri work do not feel good,0
neu-GG-Tweet-8936,tax day start tediou task say hello friend turbo tax it fun day can not even put word,1
neu-GG-Tweet-6210,shame what is wrong,1
neu-GG-Tweet-10376,wish car need give resum weather horribl,1
pos-MG-13056,sorri will not join ussinc you will go hard core grous grind next time,1
pos-MG-11555,ill pray hampm is not fast ask daughter,1
pos-MG-12997,chocal milk donut favorit miss everyon home,0
pos-MG-12716,oh well paint nail ill close need,1
pos-MG-10981,archi get marri veronica congratul betti must soooooooo disappoint wait year,1
neu-GG-Tweet-11204,omg suck I am sorri hear good luck find anoth job,1
pos-MG-11906,senuk seo softwar great auto submit content web account auto captcha httpbitlyakrp,0
